order_id,customer_id,order_date,order_time,day_of_week,week_number,month,season,dish_name,dish_category,quantity_ordered,price_per_item,total_price,payment_method,dine_in_or_takeaway,preparation_time_minutes,table_number,promotion_applied,weather_condition,special_event_or_holiday,customer_rating,ingredient_name,ingredient_quantity_used_kg,current_stock_available_kg,stock_reorder_level_kg,stock_status,estimated_food_waste_kg,order_status,restaurant_branch,peak_hour_flag,delivery_time_minutes,repeat_customer_flag,orders_this_week,total_qty_this_week,rush_day_for_dish,branch_rush_day
ORD-10924,CUST-1066,2024-09-21,20:24,Saturday,38,9,Autumn,French Fries,Sides,1,3.99,3.99,Cash,Takeaway,8,,No,Cloudy,None,1.0,Potatoes,0.2223,25.26,29.77,Low Stock,0.023,Completed,Suburbs,1,32.0,Yes,1,1,Saturday,Sunday
ORD-10924,CUST-1066,2024-09-21,20:24,Saturday,38,9,Autumn,French Fries,Sides,1,3.99,3.99,Digital Wallet,Takeaway,8,,No,Cloudy,None,1.0,Vegetable Oil,0.0525,94.25,27.82,Adequate,0.0223,Completed,Suburbs,1,32.0,Yes,1,1,Saturday,Sunday
ORD-10924,CUST-1066,2024-09-21,20:24,Saturday,38,9,Autumn,French Fries,Sides,1,3.99,3.99,Online,Takeaway,8,,No,Cloudy,None,1.0,Salt,0.0049,90.04,28.04,Adequate,0.0343,Completed,Suburbs,1,32.0,Yes,1,1,Saturday,Sunday
ORD-10924,CUST-1066,2024-09-21,20:24,Saturday,38,9,Autumn,French Fries,Sides,1,3.99,3.99,Online,Takeaway,7,,No,Cloudy,None,1.0,Paprika,0.0029,76.57,17.18,Adequate,0.0177,Completed,Suburbs,1,32.0,Yes,1,1,Saturday,Sunday
ORD-10809,CUST-1360,2024-09-22,13:26,Sunday,38,9,Autumn,Mushroom Soup,Soups,1,6.99,6.99,Online,Dine-In,13,5,No,Cloudy,None,3.0,Mushrooms,0.3047,85.65,29.17,Adequate,0.0335,Pending,City Center,1,,Yes,1,1,Sunday,Saturday
ORD-10809,CUST-1360,2024-09-22,13:26,Sunday,38,9,Autumn,Mushroom Soup,Soups,1,6.99,6.99,Online,Dine-In,10,5,No,Cloudy,None,3.0,Vegetable Stock,0.1558,115.7,26.25,Adequate,0.0253,Pending,City Center,1,,Yes,1,1,Sunday,Saturday
ORD-10809,CUST-1360,2024-09-22,13:26,Sunday,38,9,Autumn,Mushroom Soup,Soups,1,6.99,6.99,Debit Card,Dine-In,13,5,No,Cloudy,None,3.0,Cream,0.0686,87.09,29.89,Adequate,0.035,Pending,City Center,1,,Yes,1,1,Sunday,Saturday
ORD-10809,CUST-1360,2024-09-22,13:26,Sunday,38,9,Autumn,Mushroom Soup,Soups,1,6.99,6.99,Digital Wallet,Dine-In,8,5,No,Cloudy,None,3.0,Garlic,0.01,103.37,34.74,Adequate,0.0303,Pending,City Center,1,,Yes,1,1,Sunday,Saturday
ORD-10809,CUST-1360,2024-09-22,13:26,Sunday,38,9,Autumn,Mushroom Soup,Soups,1,6.99,6.99,Debit Card,Dine-In,13,5,No,Cloudy,None,3.0,Thyme,0.0049,74.23,31.88,Adequate,0.0169,Pending,City Center,1,,Yes,1,1,Sunday,Saturday
ORD-10809,CUST-1360,2024-09-22,13:26,Sunday,38,9,Autumn,Mushroom Soup,Soups,1,6.99,6.99,Online,Dine-In,8,5,No,Cloudy,None,3.0,Butter,0.0206,115.66,33.31,Adequate,0.0294,Pending,City Center,1,,Yes,1,1,Sunday,Saturday
ORD-10740,CUST-1416,2024-09-22,17:45,Sunday,38,9,Autumn,BBQ Chicken Pizza,Pizza,3,15.99,47.97,Online,Dine-In,17,3,No,Cloudy,None,5.0,Pizza Dough,0.8114,78.29,27.15,Adequate,0.0455,Completed,Airport,0,,No,3,7,Monday,Saturday
ORD-10740,CUST-1416,2024-09-22,17:45,Sunday,38,9,Autumn,BBQ Chicken Pizza,Pizza,3,15.99,47.97,Online,Dine-In,21,3,No,Cloudy,None,5.0,BBQ Sauce,0.2348,95.11,19.33,Adequate,0.0878,Completed,Airport,0,,No,3,7,Monday,Saturday
ORD-10740,CUST-1416,2024-09-22,17:45,Sunday,38,9,Autumn,BBQ Chicken Pizza,Pizza,3,15.99,47.97,Cash,Dine-In,20,3,No,Cloudy,None,5.0,Chicken Breast,0.6532,77.72,18.79,Adequate,0.1047,Completed,Airport,0,,No,3,7,Monday,Saturday
ORD-10740,CUST-1416,2024-09-22,17:45,Sunday,38,9,Autumn,BBQ Chicken Pizza,Pizza,3,15.99,47.97,Credit Card,Dine-In,16,3,No,Cloudy,None,5.0,Mozzarella Cheese,0.446,35.38,33.12,Adequate,0.0263,Completed,Airport,0,,No,3,7,Monday,Saturday
ORD-10740,CUST-1416,2024-09-22,17:45,Sunday,38,9,Autumn,BBQ Chicken Pizza,Pizza,3,15.99,47.97,Online,Dine-In,20,3,No,Cloudy,None,5.0,Red Onions,0.1176,24.3,16.03,Adequate,0.0887,Completed,Airport,0,,No,3,7,Monday,Saturday
ORD-10740,CUST-1416,2024-09-22,17:45,Sunday,38,9,Autumn,BBQ Chicken Pizza,Pizza,3,15.99,47.97,Online,Dine-In,22,3,No,Cloudy,None,5.0,Corn,0.149,117.97,25.27,Adequate,0.0573,Completed,Airport,0,,No,3,7,Monday,Saturday
ORD-10448,CUST-1483,2024-09-24,11:20,Tuesday,39,9,Autumn,Ice Cream Sundae,Desserts,1,5.49,5.49,Credit Card,Dine-In,3,15,No,Sunny,None,3.0,Ice Cream,0.1884,61.02,20.49,Adequate,0.03,Pending,City Center,1,,Yes,1,1,Wednesday,Saturday
ORD-10448,CUST-1483,2024-09-24,11:20,Tuesday,39,9,Autumn,Ice Cream Sundae,Desserts,1,5.49,5.49,Digital Wallet,Dine-In,5,15,No,Sunny,None,3.0,Chocolate Sauce,0.038,26.59,18.33,Adequate,0.0379,Pending,City Center,1,,Yes,1,1,Wednesday,Saturday
ORD-10448,CUST-1483,2024-09-24,11:20,Tuesday,39,9,Autumn,Ice Cream Sundae,Desserts,1,5.49,5.49,Cash,Dine-In,3,15,No,Sunny,None,3.0,Whipped Cream,0.0482,21.45,33.05,Low Stock,0.0316,Pending,City Center,1,,Yes,1,1,Wednesday,Saturday
ORD-10448,CUST-1483,2024-09-24,11:20,Tuesday,39,9,Autumn,Ice Cream Sundae,Desserts,1,5.49,5.49,Digital Wallet,Dine-In,3,15,No,Sunny,None,3.0,Cherry,0.0095,22.06,25.97,Low Stock,0.0328,Pending,City Center,1,,Yes,1,1,Wednesday,Saturday
ORD-10448,CUST-1483,2024-09-24,11:20,Tuesday,39,9,Autumn,Ice Cream Sundae,Desserts,1,5.49,5.49,Online,Dine-In,3,15,No,Sunny,None,3.0,Nuts,0.0205,119.41,24.07,Adequate,0.0264,Pending,City Center,1,,Yes,1,1,Wednesday,Saturday
ORD-10353,CUST-1386,2024-09-25,18:11,Wednesday,39,9,Autumn,Classic Burger,Burgers,2,8.99,17.98,Online,Dine-In,12,15,No,Cloudy,None,,Beef Patty,0.3612,88.19,19.7,Adequate,0.0479,Completed,City Center,1,,No,4,15,Monday,Saturday
ORD-10353,CUST-1386,2024-09-25,18:11,Wednesday,39,9,Autumn,Classic Burger,Burgers,2,8.99,17.98,Credit Card,Dine-In,8,15,No,Cloudy,None,,Burger Bun,0.1645,106.81,34.06,Adequate,0.0696,Completed,City Center,1,,No,4,15,Monday,Saturday
ORD-10353,CUST-1386,2024-09-25,18:11,Wednesday,39,9,Autumn,Classic Burger,Burgers,2,8.99,17.98,Credit Card,Dine-In,13,15,No,Cloudy,None,,Lettuce,0.0618,115.14,28.84,Adequate,0.0689,Completed,City Center,1,,No,4,15,Monday,Saturday
ORD-10353,CUST-1386,2024-09-25,18:11,Wednesday,39,9,Autumn,Classic Burger,Burgers,2,8.99,17.98,Debit Card,Dine-In,12,15,No,Cloudy,None,,Tomato,0.0993,91.92,29.34,Adequate,0.0778,Completed,City Center,1,,No,4,15,Monday,Saturday
ORD-10353,CUST-1386,2024-09-25,18:11,Wednesday,39,9,Autumn,Classic Burger,Burgers,2,8.99,17.98,Online,Dine-In,12,15,No,Cloudy,None,,Cheddar Cheese,0.0812,49.81,27.11,Adequate,0.0487,Completed,City Center,1,,No,4,15,Monday,Saturday
ORD-10353,CUST-1386,2024-09-25,18:11,Wednesday,39,9,Autumn,Classic Burger,Burgers,2,8.99,17.98,Online,Dine-In,12,15,No,Cloudy,None,,Ketchup,0.0383,28.4,21.94,Adequate,0.0421,Completed,City Center,1,,No,4,15,Monday,Saturday
ORD-10680,CUST-1430,2024-09-25,18:27,Wednesday,39,9,Autumn,Onion Rings,Sides,4,4.49,17.96,Debit Card,Dine-In,9,26,No,Windy,None,,Onions,0.7251,108.93,25.3,Adequate,0.0812,Cancelled,Downtown,1,,Yes,2,6,Sunday,Saturday
ORD-10680,CUST-1430,2024-09-25,18:27,Wednesday,39,9,Autumn,Onion Rings,Sides,4,4.49,17.96,Debit Card,Dine-In,9,26,No,Windy,None,,Flour,0.2317,89.52,23.7,Adequate,0.1143,Cancelled,Downtown,1,,Yes,2,6,Sunday,Saturday
ORD-10680,CUST-1430,2024-09-25,18:27,Wednesday,39,9,Autumn,Onion Rings,Sides,4,4.49,17.96,Debit Card,Dine-In,5,26,No,Windy,None,,Eggs,0.1982,88.41,27.31,Adequate,0.1951,Cancelled,Downtown,1,,Yes,2,6,Sunday,Saturday
ORD-10680,CUST-1430,2024-09-25,18:27,Wednesday,39,9,Autumn,Onion Rings,Sides,4,4.49,17.96,Debit Card,Dine-In,8,26,No,Windy,None,,Breadcrumbs,0.1648,87.32,20.38,Adequate,0.0901,Cancelled,Downtown,1,,Yes,2,6,Sunday,Saturday
ORD-10680,CUST-1430,2024-09-25,18:27,Wednesday,39,9,Autumn,Onion Rings,Sides,4,4.49,17.96,Debit Card,Dine-In,5,26,No,Windy,None,,Vegetable Oil,0.1927,67.09,22.21,Adequate,0.1796,Cancelled,Downtown,1,,Yes,2,6,Sunday,Saturday
ORD-10396,CUST-1408,2024-09-27,12:25,Friday,39,9,Autumn,Classic Burger,Burgers,5,8.99,44.95,Digital Wallet,Takeaway,8,,No,Rainy,None,4.0,Beef Patty,0.9019,27.77,24.24,Adequate,0.1466,Completed,Airport,1,31.0,Yes,4,15,Monday,Saturday
ORD-10396,CUST-1408,2024-09-27,12:25,Friday,39,9,Autumn,Classic Burger,Burgers,5,8.99,44.95,Debit Card,Takeaway,14,,No,Rainy,None,4.0,Burger Bun,0.385,110.73,17.29,Adequate,0.0534,Completed,Airport,1,31.0,Yes,4,15,Monday,Saturday
ORD-10396,CUST-1408,2024-09-27,12:25,Friday,39,9,Autumn,Classic Burger,Burgers,5,8.99,44.95,Digital Wallet,Takeaway,13,,No,Rainy,None,4.0,Lettuce,0.1532,75.07,18.62,Adequate,0.1926,Completed,Airport,1,31.0,Yes,4,15,Monday,Saturday
ORD-10396,CUST-1408,2024-09-27,12:25,Friday,39,9,Autumn,Classic Burger,Burgers,5,8.99,44.95,Credit Card,Takeaway,8,,No,Rainy,None,4.0,Tomato,0.24,99.53,29.51,Adequate,0.0867,Completed,Airport,1,31.0,Yes,4,15,Monday,Saturday
ORD-10396,CUST-1408,2024-09-27,12:25,Friday,39,9,Autumn,Classic Burger,Burgers,5,8.99,44.95,Digital Wallet,Takeaway,13,,No,Rainy,None,4.0,Cheddar Cheese,0.2082,98.57,25.45,Adequate,0.0257,Completed,Airport,1,31.0,Yes,4,15,Monday,Saturday
ORD-10396,CUST-1408,2024-09-27,12:25,Friday,39,9,Autumn,Classic Burger,Burgers,5,8.99,44.95,Cash,Takeaway,12,,No,Rainy,None,4.0,Ketchup,0.0987,29.45,17.13,Adequate,0.1014,Completed,Airport,1,31.0,Yes,4,15,Monday,Saturday
ORD-10872,CUST-1146,2024-09-27,14:02,Friday,39,9,Autumn,Chicken Biryani,Rice Dishes,2,13.99,27.98,Credit Card,Takeaway,19,,No,Cloudy,None,5.0,Basmati Rice,0.6014,73.43,25.59,Adequate,0.0262,Completed,City Center,1,51.0,Yes,1,2,Friday,Saturday
ORD-10872,CUST-1146,2024-09-27,14:02,Friday,39,9,Autumn,Chicken Biryani,Rice Dishes,2,13.99,27.98,Credit Card,Takeaway,20,,No,Cloudy,None,5.0,Chicken Breast,0.4981,73.29,32.8,Adequate,0.0517,Completed,City Center,1,51.0,Yes,1,2,Friday,Saturday
ORD-10872,CUST-1146,2024-09-27,14:02,Friday,39,9,Autumn,Chicken Biryani,Rice Dishes,2,13.99,27.98,Credit Card,Takeaway,23,,No,Cloudy,None,5.0,Biryani Spices,0.0413,37.29,26.5,Adequate,0.0279,Completed,City Center,1,51.0,Yes,1,2,Friday,Saturday
ORD-10872,CUST-1146,2024-09-27,14:02,Friday,39,9,Autumn,Chicken Biryani,Rice Dishes,2,13.99,27.98,Credit Card,Takeaway,26,,No,Cloudy,None,5.0,Onions,0.1538,79.27,32.07,Adequate,0.0579,Completed,City Center,1,51.0,Yes,1,2,Friday,Saturday
ORD-10872,CUST-1146,2024-09-27,14:02,Friday,39,9,Autumn,Chicken Biryani,Rice Dishes,2,13.99,27.98,Debit Card,Takeaway,22,,No,Cloudy,None,5.0,Yogurt,0.1241,49.57,30.42,Adequate,0.0264,Completed,City Center,1,51.0,Yes,1,2,Friday,Saturday
ORD-10872,CUST-1146,2024-09-27,14:02,Friday,39,9,Autumn,Chicken Biryani,Rice Dishes,2,13.99,27.98,Debit Card,Takeaway,27,,No,Cloudy,None,5.0,Saffron,0.0019,73.7,30.75,Adequate,0.0288,Completed,City Center,1,51.0,Yes,1,2,Friday,Saturday
ORD-10872,CUST-1146,2024-09-27,14:02,Friday,39,9,Autumn,Chicken Biryani,Rice Dishes,2,13.99,27.98,Online,Takeaway,20,,No,Cloudy,None,5.0,Mint Leaves,0.0201,25.74,31.28,Low Stock,0.0616,Completed,City Center,1,51.0,Yes,1,2,Friday,Saturday
ORD-10781,CUST-1457,2024-09-27,16:30,Friday,39,9,Autumn,Chocolate Lava Cake,Desserts,2,5.94,11.88,Debit Card,Takeaway,13,,Yes,Cloudy,None,5.0,Chocolate,0.138,72.01,23.54,Adequate,0.066,Pending,City Center,0,58.0,Yes,1,2,Friday,Saturday
ORD-10781,CUST-1457,2024-09-27,16:30,Friday,39,9,Autumn,Chocolate Lava Cake,Desserts,2,5.94,11.88,Online,Takeaway,14,,Yes,Cloudy,None,5.0,Butter,0.0778,49.97,15.94,Adequate,0.026,Pending,City Center,0,58.0,Yes,1,2,Friday,Saturday
ORD-10781,CUST-1457,2024-09-27,16:30,Friday,39,9,Autumn,Chocolate Lava Cake,Desserts,2,5.94,11.88,Online,Takeaway,10,,Yes,Cloudy,None,5.0,Eggs,0.1625,106.88,25.89,Adequate,0.0185,Pending,City Center,0,58.0,Yes,1,2,Friday,Saturday
ORD-10781,CUST-1457,2024-09-27,16:30,Friday,39,9,Autumn,Chocolate Lava Cake,Desserts,2,5.94,11.88,Online,Takeaway,10,,Yes,Cloudy,None,5.0,Flour,0.0605,39.06,24.38,Adequate,0.0663,Pending,City Center,0,58.0,Yes,1,2,Friday,Saturday
ORD-10781,CUST-1457,2024-09-27,16:30,Friday,39,9,Autumn,Chocolate Lava Cake,Desserts,2,5.94,11.88,Digital Wallet,Takeaway,14,,Yes,Cloudy,None,5.0,Sugar,0.0812,99.0,19.07,Adequate,0.0779,Pending,City Center,0,58.0,Yes,1,2,Friday,Saturday
ORD-10781,CUST-1457,2024-09-27,16:30,Friday,39,9,Autumn,Chocolate Lava Cake,Desserts,2,5.94,11.88,Cash,Takeaway,10,,Yes,Cloudy,None,5.0,Vanilla Extract,0.0097,116.97,26.02,Adequate,0.0643,Pending,City Center,0,58.0,Yes,1,2,Friday,Saturday
ORD-10749,CUST-1058,2024-09-28,16:53,Saturday,39,9,Autumn,Classic Burger,Burgers,3,8.99,26.97,Cash,Takeaway,9,,No,Cloudy,None,2.0,Beef Patty,0.5485,97.89,29.56,Adequate,0.0808,Completed,City Center,0,37.0,Yes,4,15,Monday,Saturday
ORD-10749,CUST-1058,2024-09-28,16:53,Saturday,39,9,Autumn,Classic Burger,Burgers,3,8.99,26.97,Debit Card,Takeaway,12,,No,Cloudy,None,2.0,Burger Bun,0.2471,54.78,24.69,Adequate,0.0498,Completed,City Center,0,37.0,Yes,4,15,Monday,Saturday
ORD-10749,CUST-1058,2024-09-28,16:53,Saturday,39,9,Autumn,Classic Burger,Burgers,3,8.99,26.97,Online,Takeaway,13,,No,Cloudy,None,2.0,Lettuce,0.0872,76.87,30.34,Adequate,0.0492,Completed,City Center,0,37.0,Yes,4,15,Monday,Saturday
ORD-10749,CUST-1058,2024-09-28,16:53,Saturday,39,9,Autumn,Classic Burger,Burgers,3,8.99,26.97,Debit Card,Takeaway,14,,No,Cloudy,None,2.0,Tomato,0.1524,92.03,15.66,Adequate,0.0471,Completed,City Center,0,37.0,Yes,4,15,Monday,Saturday
ORD-10749,CUST-1058,2024-09-28,16:53,Saturday,39,9,Autumn,Classic Burger,Burgers,3,8.99,26.97,Cash,Takeaway,13,,No,Cloudy,None,2.0,Cheddar Cheese,0.1163,43.55,18.65,Adequate,0.0742,Completed,City Center,0,37.0,Yes,4,15,Monday,Saturday
ORD-10749,CUST-1058,2024-09-28,16:53,Saturday,39,9,Autumn,Classic Burger,Burgers,3,8.99,26.97,Debit Card,Takeaway,14,,No,Cloudy,None,2.0,Ketchup,0.0585,114.32,19.56,Adequate,0.0592,Completed,City Center,0,37.0,Yes,4,15,Monday,Saturday
ORD-10526,CUST-1356,2024-09-28,16:56,Saturday,39,9,Autumn,Veggie Burger,Burgers,1,9.49,9.49,Cash,Dine-In,10,2,No,Sunny,None,2.0,Veggie Patty,0.1632,112.08,22.64,Adequate,0.0326,Completed,City Center,0,,No,2,6,Saturday,Saturday
ORD-10526,CUST-1356,2024-09-28,16:56,Saturday,39,9,Autumn,Veggie Burger,Burgers,1,9.49,9.49,Digital Wallet,Dine-In,8,2,No,Sunny,None,2.0,Burger Bun,0.0768,90.19,16.73,Adequate,0.0121,Completed,City Center,0,,No,2,6,Saturday,Saturday
ORD-10526,CUST-1356,2024-09-28,16:56,Saturday,39,9,Autumn,Veggie Burger,Burgers,1,9.49,9.49,Debit Card,Dine-In,8,2,No,Sunny,None,2.0,Lettuce,0.0385,90.54,26.66,Adequate,0.0399,Completed,City Center,0,,No,2,6,Saturday,Saturday
ORD-10526,CUST-1356,2024-09-28,16:56,Saturday,39,9,Autumn,Veggie Burger,Burgers,1,9.49,9.49,Credit Card,Dine-In,12,2,No,Sunny,None,2.0,Tomato,0.049,66.39,32.35,Adequate,0.0244,Completed,City Center,0,,No,2,6,Saturday,Saturday
ORD-10526,CUST-1356,2024-09-28,16:56,Saturday,39,9,Autumn,Veggie Burger,Burgers,1,9.49,9.49,Online,Dine-In,11,2,No,Sunny,None,2.0,Avocado,0.0609,48.93,17.38,Adequate,0.0348,Completed,City Center,0,,No,2,6,Saturday,Saturday
ORD-10526,CUST-1356,2024-09-28,16:56,Saturday,39,9,Autumn,Veggie Burger,Burgers,1,9.49,9.49,Cash,Dine-In,12,2,No,Sunny,None,2.0,Mayo,0.0196,33.67,24.69,Adequate,0.0125,Completed,City Center,0,,No,2,6,Saturday,Saturday
ORD-10551,CUST-1048,2024-09-28,17:31,Saturday,39,9,Autumn,Mango Smoothie,Beverages,2,5.49,10.98,Digital Wallet,Dine-In,5,5,No,Sunny,None,5.0,Mango,0.4067,80.64,24.49,Adequate,0.0704,Completed,Mall Branch,0,,No,1,2,Saturday,Sunday
ORD-10551,CUST-1048,2024-09-28,17:31,Saturday,39,9,Autumn,Mango Smoothie,Beverages,2,5.49,10.98,Digital Wallet,Dine-In,4,5,No,Sunny,None,5.0,Milk,0.3044,95.75,17.08,Adequate,0.0435,Completed,Mall Branch,0,,No,1,2,Saturday,Sunday
ORD-10551,CUST-1048,2024-09-28,17:31,Saturday,39,9,Autumn,Mango Smoothie,Beverages,2,5.49,10.98,Credit Card,Dine-In,5,5,No,Sunny,None,5.0,Sugar,0.0415,70.91,24.57,Adequate,0.0472,Completed,Mall Branch,0,,No,1,2,Saturday,Sunday
ORD-10551,CUST-1048,2024-09-28,17:31,Saturday,39,9,Autumn,Mango Smoothie,Beverages,2,5.49,10.98,Digital Wallet,Dine-In,5,5,No,Sunny,None,5.0,Ice,0.165,41.67,33.54,Adequate,0.0468,Completed,Mall Branch,0,,No,1,2,Saturday,Sunday
ORD-10676,CUST-1339,2024-09-28,20:55,Saturday,39,9,Autumn,Classic Burger,Burgers,5,8.99,44.95,Digital Wallet,Dine-In,13,19,No,Windy,None,,Beef Patty,0.9077,43.42,28.48,Adequate,0.0872,Cancelled,Airport,1,,No,4,15,Monday,Saturday
ORD-10676,CUST-1339,2024-09-28,20:55,Saturday,39,9,Autumn,Classic Burger,Burgers,5,8.99,44.95,Online,Dine-In,12,19,No,Windy,None,,Burger Bun,0.3891,36.23,20.57,Adequate,0.1542,Cancelled,Airport,1,,No,4,15,Monday,Saturday
ORD-10676,CUST-1339,2024-09-28,20:55,Saturday,39,9,Autumn,Classic Burger,Burgers,5,8.99,44.95,Cash,Dine-In,8,19,No,Windy,None,,Lettuce,0.1439,115.55,32.04,Adequate,0.144,Cancelled,Airport,1,,No,4,15,Monday,Saturday
ORD-10676,CUST-1339,2024-09-28,20:55,Saturday,39,9,Autumn,Classic Burger,Burgers,5,8.99,44.95,Online,Dine-In,10,19,No,Windy,None,,Tomato,0.2491,116.6,17.07,Adequate,0.1909,Cancelled,Airport,1,,No,4,15,Monday,Saturday
ORD-10676,CUST-1339,2024-09-28,20:55,Saturday,39,9,Autumn,Classic Burger,Burgers,5,8.99,44.95,Credit Card,Dine-In,8,19,No,Windy,None,,Cheddar Cheese,0.1968,60.5,16.5,Adequate,0.2448,Cancelled,Airport,1,,No,4,15,Monday,Saturday
ORD-10676,CUST-1339,2024-09-28,20:55,Saturday,39,9,Autumn,Classic Burger,Burgers,5,8.99,44.95,Debit Card,Dine-In,12,19,No,Windy,None,,Ketchup,0.1037,97.82,33.8,Adequate,0.1041,Cancelled,Airport,1,,No,4,15,Monday,Saturday
ORD-10148,CUST-1028,2024-09-29,11:06,Sunday,39,9,Autumn,Veggie Burger,Burgers,5,9.49,47.45,Debit Card,Dine-In,9,19,No,Windy,None,5.0,Veggie Patty,0.8539,67.49,19.93,Adequate,0.0885,Completed,Airport,1,,No,2,6,Saturday,Saturday
ORD-10148,CUST-1028,2024-09-29,11:06,Sunday,39,9,Autumn,Veggie Burger,Burgers,5,9.49,47.45,Online,Dine-In,8,19,No,Windy,None,5.0,Burger Bun,0.4086,102.14,15.42,Adequate,0.1723,Completed,Airport,1,,No,2,6,Saturday,Saturday
ORD-10148,CUST-1028,2024-09-29,11:06,Sunday,39,9,Autumn,Veggie Burger,Burgers,5,9.49,47.45,Credit Card,Dine-In,10,19,No,Windy,None,5.0,Lettuce,0.2032,114.08,28.81,Adequate,0.1217,Completed,Airport,1,,No,2,6,Saturday,Saturday
ORD-10148,CUST-1028,2024-09-29,11:06,Sunday,39,9,Autumn,Veggie Burger,Burgers,5,9.49,47.45,Cash,Dine-In,12,19,No,Windy,None,5.0,Tomato,0.2452,115.85,22.26,Adequate,0.1767,Completed,Airport,1,,No,2,6,Saturday,Saturday
ORD-10148,CUST-1028,2024-09-29,11:06,Sunday,39,9,Autumn,Veggie Burger,Burgers,5,9.49,47.45,Digital Wallet,Dine-In,10,19,No,Windy,None,5.0,Avocado,0.3107,58.85,33.2,Adequate,0.0777,Completed,Airport,1,,No,2,6,Saturday,Saturday
ORD-10148,CUST-1028,2024-09-29,11:06,Sunday,39,9,Autumn,Veggie Burger,Burgers,5,9.49,47.45,Credit Card,Dine-In,11,19,No,Windy,None,5.0,Mayo,0.1044,95.67,20.95,Adequate,0.1355,Completed,Airport,1,,No,2,6,Saturday,Saturday
ORD-10778,CUST-1081,2024-09-29,17:25,Sunday,39,9,Autumn,Onion Rings,Sides,2,4.49,8.98,Debit Card,Dine-In,6,19,No,Sunny,None,4.0,Onions,0.3542,68.0,26.76,Adequate,0.0417,Completed,Airport,0,,No,2,6,Sunday,Saturday
ORD-10778,CUST-1081,2024-09-29,17:25,Sunday,39,9,Autumn,Onion Rings,Sides,2,4.49,8.98,Debit Card,Dine-In,5,19,No,Sunny,None,4.0,Flour,0.1156,68.47,23.26,Adequate,0.0299,Completed,Airport,0,,No,2,6,Sunday,Saturday
ORD-10778,CUST-1081,2024-09-29,17:25,Sunday,39,9,Autumn,Onion Rings,Sides,2,4.49,8.98,Online,Dine-In,8,19,No,Sunny,None,4.0,Eggs,0.1044,50.69,16.15,Adequate,0.0132,Completed,Airport,0,,No,2,6,Sunday,Saturday
ORD-10778,CUST-1081,2024-09-29,17:25,Sunday,39,9,Autumn,Onion Rings,Sides,2,4.49,8.98,Online,Dine-In,9,19,No,Sunny,None,4.0,Breadcrumbs,0.0766,99.01,18.11,Adequate,0.02,Completed,Airport,0,,No,2,6,Sunday,Saturday
ORD-10778,CUST-1081,2024-09-29,17:25,Sunday,39,9,Autumn,Onion Rings,Sides,2,4.49,8.98,Credit Card,Dine-In,7,19,No,Sunny,None,4.0,Vegetable Oil,0.0952,97.92,22.23,Adequate,0.0725,Completed,Airport,0,,No,2,6,Sunday,Saturday
ORD-10841,CUST-1138,2024-09-29,19:12,Sunday,39,9,Autumn,Shawarma Wrap,Wraps,1,9.99,9.99,Online,Dine-In,7,12,No,Rainy,None,5.0,Chicken Breast,0.2003,55.29,25.91,Adequate,0.0256,Completed,Suburbs,1,,Yes,1,1,Sunday,Sunday
ORD-10841,CUST-1138,2024-09-29,19:12,Sunday,39,9,Autumn,Shawarma Wrap,Wraps,1,9.99,9.99,Online,Dine-In,8,12,No,Rainy,None,5.0,Pita Bread,0.0856,81.19,22.46,Adequate,0.0112,Completed,Suburbs,1,,Yes,1,1,Sunday,Sunday
ORD-10841,CUST-1138,2024-09-29,19:12,Sunday,39,9,Autumn,Shawarma Wrap,Wraps,1,9.99,9.99,Digital Wallet,Dine-In,10,12,No,Rainy,None,5.0,Tahini Sauce,0.0407,79.79,31.2,Adequate,0.0291,Completed,Suburbs,1,,Yes,1,1,Sunday,Sunday
ORD-10841,CUST-1138,2024-09-29,19:12,Sunday,39,9,Autumn,Shawarma Wrap,Wraps,1,9.99,9.99,Credit Card,Dine-In,10,12,No,Rainy,None,5.0,Lettuce,0.0289,61.43,19.72,Adequate,0.0169,Completed,Suburbs,1,,Yes,1,1,Sunday,Sunday
ORD-10841,CUST-1138,2024-09-29,19:12,Sunday,39,9,Autumn,Shawarma Wrap,Wraps,1,9.99,9.99,Online,Dine-In,12,12,No,Rainy,None,5.0,Tomato,0.0416,32.28,19.12,Adequate,0.0313,Completed,Suburbs,1,,Yes,1,1,Sunday,Sunday
ORD-10841,CUST-1138,2024-09-29,19:12,Sunday,39,9,Autumn,Shawarma Wrap,Wraps,1,9.99,9.99,Online,Dine-In,12,12,No,Rainy,None,5.0,Garlic Sauce,0.0295,53.92,34.8,Adequate,0.0323,Completed,Suburbs,1,,Yes,1,1,Sunday,Sunday
ORD-10841,CUST-1138,2024-09-29,19:12,Sunday,39,9,Autumn,Shawarma Wrap,Wraps,1,9.99,9.99,Credit Card,Dine-In,11,12,No,Rainy,None,5.0,Pickles,0.0191,110.51,30.67,Adequate,0.0056,Completed,Suburbs,1,,Yes,1,1,Sunday,Sunday
ORD-10953,CUST-1137,2024-09-30,13:46,Monday,40,9,Autumn,Falafel Wrap,Wraps,2,8.49,16.98,Online,Dine-In,7,22,No,Sunny,None,5.0,Chickpeas,0.273,86.16,24.25,Adequate,0.0147,Completed,Suburbs,1,,Yes,1,2,Monday,Sunday
